#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.82Z,2907.51,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.83Z,2903.69,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.84Z,2899.81,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.85Z,2895.97,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.86Z,2892.21,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.87Z,2888.5,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.88Z,2884.78,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.89Z,2881.15,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.9Z,2877.5,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.91Z,2873.93,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.92Z,2870.43,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.93Z,2866.93,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.94Z,2863.67,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.95Z,2860.51,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.96Z,2857.27,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.97Z,2854.1,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.98Z,2850.92,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:24.99Z,2847.73,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25Z,2844.65,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.01Z,2841.57,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.02Z,2838.55,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.03Z,2835.54,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.04Z,2832.58,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.05Z,2829.58,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.06Z,2826.64,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.07Z,2823.66,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.08Z,2820.72,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.09Z,2817.84,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.1Z,2814.99,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.11Z,2812.2,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.12Z,2809.44,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.13Z,2806.67,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.14Z,2803.86,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.15Z,2801.11,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.16Z,2798.42,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.17Z,2795.75,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.18Z,2793.08,pB,R
,,0,2022-07-18T18:51:23Z,2022-07-18T18:51:29Z,2022-07-18T18:51:25.19Z,2790.47,pB,R
